-75.741749,-79.184235,53931.3791,2245.84,9558.1892,2010111005008,9128.08,11373.92,1
-75.741877,-79.184354,53931.4397,2241.33,9558.1847,2010111005008,9128.07,11369.40,1
-75.742004,-79.184474,53931.5003,2236.81,9558.1803,2010111005008,9128.07,11364.88,1
-75.742132,-79.184593,53931.5609,2232.30,9558.1759,2010111005008,9128.07,11360.37,1
-75.742259,-79.184713,53931.6216,2227.79,9558.1716,2010111005008,9128.06,11355.85,1
-75.742387,-79.184833,53931.6822,2223.28,9558.1673,2010111005008,9128.06,11351.33,1
-75.742514,-79.184952,53931.7428,2218.76,9558.1630,2010111005008,9128.06,11346.82,1
-75.742642,-79.185072,53931.8034,2214.25,9558.1587,2010111005008,9128.05,11342.30,1
-75.742769,-79.185191,53931.8640,2209.74,9558.1545,2010111005008,9128.05,11337.79,1
-75.742897,-79.185311,53931.9246,2205.22,9558.1503,2010111005008,9128.05,11333.27,1
-75.743024,-79.185430,53931.9853,2191.82,9558.1462,2010111005008,9143.81,11335.64,1
-75.743151,-79.185550,53932.0459,2187.31,9558.1421,2010111005008,9143.81,11331.12,1
-75.743279,-79.185669,53932.1065,2186.96,9558.1380,2010111005008,9143.81,11330.77,1
-75.743406,-79.185789,53932.1671,2186.62,9558.1340,2010111005008,9143.81,11330.43,1
-75.743534,-79.185908,53932.2277,2186.27,9558.1300,2010111005008,9143.81,11330.08,1
-75.743661,-79.186028,53932.2883,2185.93,9558.1260,2010111005008,9143.81,11329.73,1
-75.743788,-79.186147,53932.3490,2185.58,9558.1220,2010111005008,9143.80,11329.38,1
-75.743916,-79.186267,53932.4096,2185.23,9558.1181,2010111005008,9143.80,11329.03,1
-75.744043,-79.186386,53932.4702,2184.89,9558.1143,2010111005008,9143.80,11328.69,1
-75.744170,-79.186506,53932.5308,2184.54,9558.1104,2010111005008,9143.80,11328.34,1
-75.744298,-79.186625,53932.5914,2184.19,9558.1066,2010111005008,9143.80,11327.99,1
-75.744425,-79.186744,53932.6520,2183.85,9558.1028,2010111005008,9143.80,11327.64,1
