-78.183625,-81.987637,55105.6934,757.58,9559.4931,2010111005014,8903.38,9660.96,1
-78.183751,-81.987812,55105.7544,757.49,9559.5056,2010111005014,8903.55,9661.03,1
-78.183878,-81.987986,55105.8154,757.39,9559.5180,2010111005014,8903.72,9661.11,1
-78.184005,-81.988161,55105.8764,757.29,9559.5305,2010111005014,8903.89,9661.18,1
-78.184131,-81.988336,55105.9374,757.20,9559.5431,2010111005014,8904.06,9661.26,1
-78.184258,-81.988511,55105.9984,757.10,9559.5557,2010111005014,8904.23,9661.33,1
-78.184385,-81.988686,55106.0593,757.01,9559.5683,2010111005014,8904.40,9661.40,1
-78.184512,-81.988860,55106.1203,756.91,9559.5809,2010111005014,8904.57,9661.48,1
-78.184638,-81.989035,55106.1813,756.82,9559.5936,2010111005014,8904.74,9661.55,1
-78.184765,-81.989210,55106.2423,756.72,9559.6063,2010111005014,8904.91,9661.63,1
-78.184892,-81.989385,55106.3033,756.63,9559.6191,2010111005014,8905.07,9661.70,1
-78.185019,-81.989560,55106.3642,756.53,9559.6318,2010111005014,8905.24,9661.77,1
-78.185146,-81.989734,55106.4252,756.43,9559.6447,2010111005014,8905.41,9661.85,1
-78.185272,-81.989909,55106.4862,756.34,9559.6575,2010111005014,8905.58,9661.92,1
-78.185399,-81.990084,55106.5472,756.24,9559.6704,2010111005014,8905.75,9662.00,1
-78.185526,-81.990259,55106.6082,756.15,9559.6833,2010111005014,8905.92,9662.07,1
-78.185653,-81.990434,55106.6691,756.05,9559.6963,2010111005014,8906.09,9662.14,1
-78.185779,-81.990608,55106.7301,755.96,9559.7093,2010111005014,8906.26,9662.22,1
-78.185906,-81.990783,55106.7911,755.86,9559.7223,2010111005014,8906.43,9662.29,1
-78.186033,-81.990958,55106.8521,755.77,9559.7353,2010111005014,8906.60,9662.37,1
-78.186160,-81.991133,55106.9131,755.67,9559.7484,2010111005014,8906.77,9662.44,1
-78.186286,-81.991308,55106.9741,755.57,9559.7615,2010111005014,8906.94,9662.51,1
-78.186413,-81.991482,55107.0350,755.48,9559.7747,2010111005014,8907.11,9662.59,1
-78.186540,-81.991657,55107.0960,755.38,9559.7879,2010111005014,8907.28,9662.66,1
-78.186666,-81.991832,55107.1570,755.29,9559.8011,2010111005014,8907.45,9662.74,1
-78.186793,-81.992006,55107.2180,755.19,9559.8143,2010111005014,8907.62,9662.81,1
-78.186919,-81.992181,55107.2790,755.10,9559.8276,2010111005014,8907.79,9662.88,1
-78.187046,-81.992356,55107.3399,755.00,9559.8409,2010111005014,8907.96,9662.96,1
-78.187173,-81.992531,55107.4009,754.91,9559.8542,2010111005014,8908.13,9663.03,1
-78.187299,-81.992705,55107.4619,754.81,9559.8676,2010111005014,8908.30,9663.11,1
-78.187426,-81.992880,55107.5229,754.71,9559.8810,2010111005014,8908.47,9663.18,1
-78.187552,-81.993055,55107.5839,754.62,9559.8944,2010111005014,8908.64,9663.25,1
