-73.043207,-77.030295,52665.1171,136.33,9609.1676,2010111005002,9603.75,9740.08,1
-73.044107,-77.030910,52665.5337,136.37,9609.1455,2010111005002,9603.67,9740.04,1
-73.045006,-77.031525,52665.9503,145.30,9609.1252,2010111005002,9587.83,9733.13,1
-73.045904,-77.032138,52666.3669,145.35,9609.1065,2010111005002,9587.74,9733.09,1
-73.046801,-77.032752,52666.7834,145.40,9609.0894,2010111005002,9587.65,9733.05,1
-73.047699,-77.033366,52667.2000,145.45,9609.0740,2010111005002,9587.56,9733.01,1
-73.048599,-77.033981,52667.6166,145.51,9609.0602,2010111005002,9587.46,9732.97,1
-73.049498,-77.034595,52668.0332,145.56,9609.0480,2010111005002,9587.36,9732.92,1
-73.134751,-77.092569,52707.5474,180.69,9608.4349,2010111005003,9619.86,9800.55,1
-73.135650,-77.093181,52707.9631,180.87,9608.1720,2010111005003,9619.54,9800.41,1
-73.136549,-77.093794,52708.3788,181.05,9607.9110,2010111005003,9619.23,9800.28,1
-73.137447,-77.094406,52708.7945,181.23,9607.6516,2010111005003,9618.91,9800.14,1
-73.138346,-77.095019,52709.2101,181.40,9607.3937,2010111005003,9618.60,9800.00,1
-73.139245,-77.095632,52709.6258,181.58,9607.1373,2010111005003,9618.29,9799.87,1
-73.140145,-77.096246,52710.0415,181.75,9606.8826,2010111005003,9617.98,9799.73,1
-73.141042,-77.096858,52710.4572,181.92,9606.6301,2010111005003,9617.69,9799.60,1
-73.141939,-77.097470,52710.8728,182.08,9606.3792,2010111005003,9617.39,9799.48,1
-73.142837,-77.098084,52711.2885,182.36,9606.1296,2010111005003,9617.11,9799.47,1
-73.143737,-77.098698,52711.7042,182.92,9605.8814,2010111005003,9616.84,9799.76,1
-73.144636,-77.099313,52712.1198,183.48,9605.6349,2010111005003,9616.57,9800.05,1
-73.145535,-77.099928,52712.5355,184.04,9605.3899,2010111005003,9616.31,9800.35,1
-73.146435,-77.100543,52712.9512,184.59,9605.1466,2010111005003,9616.06,9800.65,1
-73.147335,-77.101160,52713.3669,185.12,9604.9047,2010111005003,9615.83,9800.95,1
-73.148236,-77.101776,52713.7825,185.66,9604.6643,2010111005003,9615.60,9801.26,1
-73.149136,-77.102392,52714.1982,186.19,9604.4257,2010111005003,9615.39,9801.58,1
-73.150036,-77.103009,52714.6139,186.71,9604.1888,2010111005003,9615.20,9801.90,1
-73.150936,-77.103625,52715.0295,187.22,9603.9536,2010111005003,9615.01,9802.23,1
-73.151836,-77.104242,52715.4452,187.72,9603.7199,2010111005003,9614.85,9802.57,1
-73.152736,-77.104858,52715.8609,188.22,9603.4878,2010111005003,9614.69,9802.91,1
-73.153637,-77.105475,52716.2766,188.71,9603.2574,2010111005003,9614.55,9803.26,1
-73.154537,-77.106092,52716.6922,188.67,9603.0285,2010111005003,9614.43,9803.10,1
-73.155437,-77.106709,52717.1079,187.95,9602.8014,2010111005003,9614.32,9802.27,1
-73.156337,-77.107326,52717.5236,187.21,9602.5760,2010111005003,9614.24,9801.45,1
-73.157237,-77.107942,52717.9393,186.48,9602.3522,2010111005003,9614.16,9800.64,1
-73.158138,-77.108560,52718.3549,185.72,9602.1299,2010111005003,9614.12,9799.84,1
-73.159039,-77.109177,52718.7706,184.95,9601.9092,2010111005003,9614.08,9799.04,1
-73.159940,-77.109794,52719.1863,184.18,9601.6901,2010111005003,9614.07,9798.25,1
-73.160841,-77.110412,52719.6020,183.95,9601.4726,2010111005003,9614.08,9798.03,1
-73.161742,-77.111030,52720.0176,183.94,9601.2568,2010111005003,9614.09,9798.04,1
-73.162645,-77.111649,52720.4333,183.91,9601.0422,2010111005003,9614.15,9798.06,1
-73.163548,-77.112268,52720.8490,183.88,9600.8293,2010111005003,9614.21,9798.09,1
-73.164449,-77.112887,52721.2646,183.83,9600.6183,2010111005003,9614.30,9798.12,1
-73.165736,-77.113771,52721.8585,183.98,9600.3200,2010111005003,9614.02,9798.00,1
-73.166637,-77.114389,52722.2741,184.60,9600.1133,2010111005003,9612.93,9797.53,1
-73.167537,-77.115008,52722.6898,185.21,9599.9083,2010111005003,9611.84,9797.05,1
-73.168436,-77.115627,52723.1055,185.82,9599.7049,2010111005003,9610.76,9796.58,1
-73.169337,-77.116246,52723.5212,186.23,9599.5032,2010111005003,9609.67,9795.90,1
-73.170237,-77.116865,52723.9368,186.36,9599.3031,2010111005003,9608.58,9794.94,1
-73.171138,-77.117485,52724.3525,186.68,9599.1043,2010111005003,9607.16,9793.84,1
-73.172040,-77.118106,52724.7682,187.46,9598.9071,2010111005003,9604.93,9792.39,1
-73.172941,-77.118726,52725.1838,188.23,9598.7117,2010111005003,9602.70,9790.93,1
-73.173842,-77.119346,52725.5995,189.01,9598.5181,2010111005003,9600.46,9789.47,1
-73.174742,-77.119965,52726.0152,189.79,9598.3262,2010111005003,9598.23,9788.02,1
-73.175645,-77.120587,52726.4309,190.77,9598.1354,2010111005003,9596.00,9786.77,1
-73.176548,-77.121208,52726.8465,192.60,9597.9462,2010111005003,9594.45,9787.05,1
-73.177450,-77.121829,52727.2622,194.28,9597.7589,2010111005003,9593.17,9787.45,1
-73.178351,-77.122449,52727.6779,195.96,9597.5734,2010111005003,9591.89,9787.85,1
-73.179252,-77.123068,52728.0935,197.64,9597.3896,2010111005003,9590.61,9788.25,1
-73.180152,-77.123688,52728.5092,198.45,9597.2076,2010111005003,9589.32,9787.77,1
-73.181052,-77.124307,52728.9249,198.60,9597.0272,2010111005003,9588.04,9786.64,1
-73.181952,-77.124926,52729.3406,198.75,9596.8485,2010111005003,9586.76,9785.51,1
-73.182852,-77.125545,52729.7562,198.59,9596.6715,2010111005003,9586.03,9784.62,1
-73.183752,-77.126164,52730.1719,198.02,9596.4960,2010111005003,9586.03,9784.05,1
-73.184653,-77.126783,52730.5876,197.45,9596.3221,2010111005003,9586.03,9783.48,1
-73.185554,-77.127402,52731.0033,197.26,9596.1499,2010111005003,9586.03,9783.29,1
-73.186455,-77.128021,52731.4189,197.59,9595.9793,2010111005003,9586.03,9783.62,1
-73.187355,-77.128640,52731.8346,197.91,9595.8104,2010111005003,9586.03,9783.94,1
-73.188262,-77.129262,52732.2524,198.19,9595.3336,2010111005003,9586.03,9784.22,1
-73.189167,-77.129883,52732.6693,198.51,9595.4306,2010111005003,9586.03,9784.54,1
-73.190071,-77.130504,52733.0862,198.83,9595.5292,2010111005003,9586.03,9784.86,1
-73.190973,-77.131122,52733.5031,199.15,9595.6293,2010111005003,9586.03,9785.19,1
-73.191875,-77.131741,52733.9200,199.48,9595.7309,2010111005003,9586.03,9785.51,1
-73.192778,-77.132359,52734.3368,199.80,9595.8343,2010111005003,9586.03,9785.83,1
-73.193681,-77.132977,52734.7537,200.12,9595.9394,2010111005003,9586.03,9786.15,1
-73.194583,-77.133595,52735.1706,200.44,9596.0460,2010111005003,9586.03,9786.48,1
-73.195485,-77.134212,52735.5875,200.95,9596.1542,2010111005003,9585.46,9786.41,1
-73.196387,-77.134828,52736.0043,201.27,9596.2641,2010111005003,9584.89,9786.16,1
-73.197289,-77.135444,52736.4212,201.60,9596.3756,2010111005003,9584.31,9785.91,1
-73.198191,-77.136060,52736.8381,201.92,9596.4888,2010111005003,9583.74,9785.66,1
